id,first_name,last_name,state_id,birthday,age,gender_id,acct_created_date
448,Maria,Romero,10,1992-09-22,24,2,2004-07-20
449,Kara,Gutierrez,11,1957-12-18,59,2,2011-01-05
450,Aaron,Robinson,40,1962-10-08,54,1,2014-08-06
451,Alex,Moody,26,1999-12-16,17,1,2015-07-17
452,Norman,George,40,1983-07-16,33,1,2004-10-29
453,Gerald,Edwards,12,1969-08-18,47,1,2000-10-31
454,Francisca,Mccoy,9,1963-02-07,54,2,2013-11-04
455,Charles,Hall,48,2002-03-25,14,1,2013-08-17
456,Mary,Peterson,29,1980-03-26,36,2,2010-05-06
457,Joan,Brown,43,1958-05-27,58,2,2000-10-27
458,Barbara,Mcdonald,6,1999-02-21,18,2,2013-03-01
459,James,Love,31,1974-04-27,42,1,2014-05-23
460,Paul,Rodriguez,13,1997-11-11,19,1,2014-04-04
461,Jason,Hall,46,1955-12-29,61,1,2005-12-28
462,Patty,Schmidt,50,1985-02-17,32,2,2009-06-24
463,Constance,Perkins,22,1983-09-27,33,2,2014-10-28
464,Betty,Fuentes,12,1985-09-30,31,2,2007-08-23
465,Daniel,Morgan,22,1975-01-30,42,1,2011-01-30
466,Justin,Wright,1,1970-11-10,46,1,2010-02-12
467,Mary,Rice,19,1955-01-13,62,2,2002-09-09
468,Ann,Smith,17,1973-04-18,43,2,2007-01-19
469,Rose,White,5,1962-06-29,54,2,2011-10-21
470,Lois,Williams,17,1953-11-18,63,2,2015-03-10
471,Katherine,Jackson,36,1989-01-16,28,2,2009-11-10
472,Barbara,Rios,15,1974-04-18,42,2,2005-01-01
473,Eric,Duffy,29,2002-05-21,14,1,2013-03-08
474,Jennifer,Santiago,43,1959-10-31,57,2,2013-05-19
475,Ernestine,Aguilar,18,1966-08-21,50,2,2006-03-23
476,Alma,Mckee,23,1989-12-04,27,2,2013-04-16
477,Roy,Brewer,48,1991-05-05,25,1,2008-03-29
478,Harry,Baldwin,46,2000-01-08,17,1,2013-08-10
479,Denise,Wright,28,1952-01-12,65,2,2006-03-17
480,Teresa,Stein,19,1969-10-19,47,2,2009-02-08
481,Joshua,Cannon,8,1973-04-07,43,1,2001-10-01
482,David,Peterson,17,1991-01-09,26,1,2005-02-22
483,Maria,Perkins,45,1976-07-05,40,2,2012-01-06
484,Eunice,Lawrence,48,1958-12-07,58,2,2000-05-31
485,Glenn,Edwards,1,1960-05-19,56,1,2009-10-11
486,Lauren,Davis,35,1966-07-21,50,2,2001-09-11
487,Cora,Ballard,12,1999-03-08,17,2,2010-04-16
488,Edward,Johnson,14,1976-07-02,40,1,2007-01-24
489,Janet,Wade,11,1954-05-16,62,2,2004-03-20
490,Amy,Richards,30,1979-08-19,37,2,2013-11-30
491,Joshua,Shelton,1,1972-11-04,44,1,2012-05-24
492,Dennis,Reed,21,1968-02-28,49,1,2002-10-02
493,Carmen,Weiss,22,1967-08-01,49,2,2001-12-03
494,Sharon,Ramsey,42,1986-09-15,30,2,2013-01-08
495,Bonnie,Miller,10,1968-03-17,48,2,2001-04-09
496,Emma,Acosta,33,1982-07-20,34,2,2004-11-28
497,Linda,Martinez,21,1988-04-24,28,2,2008-08-19
498,Jonathan,Terry,1,1961-06-20,55,1,2015-06-02
499,Dan,Martinez,2,1960-06-29,56,1,2007-08-16
500,Deanne,Moses,2,1984-07-31,32,2,2008-09-29
501,David,Nelson,32,1991-08-04,25,1,2010-06-24
502,Alton,Stevenson,20,1962-02-02,55,1,2012-05-21
503,Shelia,King,38,1980-12-26,36,2,2008-11-18
504,Kathy,Torres,30,2004-12-28,12,2,2014-09-30
505,Nina,Jones,19,1958-04-30,58,2,2001-03-09
506,Michael,White,44,1958-12-28,58,1,2000-07-13
507,Shelby,Durham,18,1980-04-12,36,2,2006-08-11
508,Heather,Hill,23,1995-02-10,22,2,2013-04-13
509,Kimberly,Taylor,48,1965-10-30,51,2,2005-11-10
510,Anthony,Chambers,25,1965-09-18,51,1,2000-07-30
511,Anna,Frost,46,1983-10-10,33,2,2002-08-11
512,Geoffrey,Clay,2,1973-08-09,43,1,2006-08-22
513,Vance,Washington,4,1954-01-03,63,1,2011-12-18
514,Felicia,Davis,8,1966-12-24,50,2,2004-12-31
515,Louis,Peterson,29,1984-05-08,32,1,2000-10-16
516,Shannon,Gordon,46,1983-06-17,33,2,2002-10-15
517,Anna,Adams,43,1956-06-10,60,2,2006-11-20
518,William,Fuller,40,1984-07-24,32,1,2013-07-06
519,William,Young,40,1957-05-19,59,1,2007-12-16
520,Alejandra,Price,8,1983-04-09,33,2,2000-08-17
521,Rico,Salazar,2,1980-07-03,36,1,2006-05-20
522,Francisco,Stephens,26,1995-06-15,21,1,2011-03-13
523,Danny,Beck,44,1956-08-07,60,1,2013-12-17
524,Eddie,Webster,17,1965-11-09,51,1,2010-11-14
525,Margaret,Nieves,23,1995-01-04,22,2,2015-08-02
526,Lynnette,Flores,18,1978-11-07,38,2,2002-08-20
527,Mary,Carpenter,4,2002-07-28,14,2,2013-04-15
528,Henry,Goodman,13,1960-01-30,57,1,2010-12-12
529,Eugene,Perez,26,1990-12-01,26,1,2007-01-07
530,Mario,Fisher,46,1990-09-24,26,1,2001-10-04
531,Robert,Matthews,29,2002-05-24,14,1,2014-07-21
532,Malinda,West,45,1975-08-04,41,2,2009-04-23
533,Robert,Santos,39,2002-01-10,15,1,2015-08-30
534,Jeffrey,Ellis,22,1986-04-10,30,1,2002-07-11
535,Brian,Hughes,39,2000-01-10,17,1,2012-10-16
536,Keith,Ferguson,44,1985-11-18,31,1,2008-02-13
537,Janie,Barrett,2,1967-08-19,49,2,2011-11-02
538,Donna,Johnson,36,1993-02-11,24,2,2015-05-18
539,Melissa,Thomas,11,1955-07-24,61,2,2015-05-18
540,William,Davis,37,1967-01-28,50,1,2008-02-29
541,Lamar,Castillo,29,1982-11-15,34,1,2007-08-08
542,Michael,Taylor,20,1968-06-29,48,1,2004-06-27
543,Rhoda,Bush,47,1965-06-26,51,2,2012-04-14
544,Anna,White,3,1995-11-17,21,2,2013-08-11
545,Doris,Carlson,1,1973-11-24,43,2,2003-11-14
546,William,Rodriguez,30,1979-03-30,37,1,2014-06-15
547,Damon,Potter,6,1983-05-28,33,1,2015-07-13
548,Edward,Taylor,6,1982-09-12,34,1,2002-06-07
549,Michael,Nicholson,2,1995-04-26,21,1,2006-06-24
550,Amy,Smith,31,1988-12-20,28,2,2010-06-04
551,Anthony,Mullen,37,1987-05-11,29,1,2006-10-17
552,Seth,Terry,44,1950-07-29,66,1,2009-08-09
553,Walter,Douglas,10,1991-08-05,25,1,2006-01-09
554,Brian,Cole,35,1990-03-22,26,1,2014-07-04
555,Salvador,Robertson,49,1980-04-27,36,1,2007-03-15
556,Scott,Becker,6,1983-04-18,33,1,2000-06-07
557,Jason,Dalton,30,1961-10-08,55,1,2002-06-23
558,Diane,Garcia,15,1979-01-30,38,2,2005-12-04
559,Mary,Fernandez,12,1960-02-21,57,2,2002-07-29
560,Leroy,Williams,43,1980-02-27,37,1,2009-07-10
561,Cynthia,Trujillo,30,1965-12-12,51,2,2006-06-21
562,Stephen,Wallace,40,1999-12-22,17,1,2012-02-11
563,Michael,Houston,41,1980-03-02,37,1,2001-05-07
564,Jessica,Thompson,48,1950-10-07,66,2,2015-04-19
565,Kyle,Vaughn,18,1971-12-10,45,1,2006-07-18
566,Steven,Hayden,33,1997-06-26,19,1,2009-10-26
567,Mary,Hayes,50,1982-01-03,35,2,2000-12-18
568,Nancy,Patton,47,1961-06-08,55,2,2001-10-25
569,Cecile,Fletcher,9,2000-08-22,16,2,2010-05-18
570,Paul,King,24,1983-07-04,33,1,2013-03-23
571,Mary,Myers,16,2000-08-31,16,2,2012-05-06
572,Billie,Molina,37,1966-10-22,50,2,2015-02-05
573,Darlene,Chambers,2,1988-12-24,28,2,2015-02-25
574,Camille,Payne,12,1959-10-08,57,2,2005-05-13
575,Kevin,Clements,45,1951-01-15,66,1,2002-03-10
576,Rita,Smith,33,1994-05-11,22,2,2011-06-16
577,Thomas,Jenkins,30,1962-01-05,55,1,2014-03-31
578,Justin,Bean,11,1966-05-26,50,1,2006-12-05
579,Samuel,Morrison,14,2004-09-02,12,1,2015-11-30
580,Steven,White,6,1952-02-19,65,1,2008-12-18
581,Ruby,Ellison,5,1953-11-03,63,2,2007-01-29
582,Kimberly,Moore,11,1956-12-16,60,2,2001-08-18
583,Katie,Wright,2,1964-01-22,53,2,2010-12-13
584,Stanley,Moore,27,1966-12-28,50,1,2000-03-29
585,Joshua,Byrd,25,1971-11-10,45,1,2001-05-12
586,Rita,Hudson,10,1995-05-22,21,2,2008-11-21
587,Roosevelt,Alford,50,1978-11-14,38,1,2005-04-06
588,Willie,Chapman,44,1988-04-09,28,1,2008-08-15
589,Sonya,Hall,17,1950-12-21,66,2,2010-05-24
590,Arthur,Frazier,29,1950-03-17,66,1,2007-11-07
591,Chelsea,Smith,10,1960-12-08,56,2,2009-06-10
592,Aaron,Garza,48,1959-12-03,57,1,2008-12-15
593,Jesse,Cohen,38,1960-08-13,56,1,2002-01-02
594,Jennifer,Martinez,10,1984-02-27,33,2,2015-02-22
595,Mary,Mckenzie,16,1992-07-07,24,2,2012-03-28
596,John,Gordon,45,1952-02-16,65,1,2014-11-08
597,Samuel,Hamilton,22,1974-11-02,42,1,2004-07-19
598,Marie,Farley,50,1993-12-12,23,2,2013-08-15
599,Christopher,Adams,45,1961-04-02,55,1,2005-02-13
600,Gail,Ferguson,28,1992-04-05,24,2,2005-07-23
601,Lucille,Nichols,7,1980-09-05,36,2,2003-08-20
602,Guadalupe,Williams,31,1986-12-21,30,1,2003-05-29
603,Martha,Wall,21,1988-04-09,28,2,2013-12-16
604,David,May,1,1984-08-02,32,1,2000-08-16
605,Raquel,Griffin,10,1984-10-16,32,2,2008-10-06
606,Jeffrey,Bryant,43,1957-02-20,60,1,2015-01-11
607,Christina,Valdez,47,1969-06-22,47,2,2000-05-17
608,Marie,Harris,35,2004-03-19,12,2,2014-03-06
609,Nicholas,Green,31,1984-08-16,32,1,2004-12-12
610,Darwin,Hickman,45,2003-11-08,13,1,2014-03-27
611,Linda,Brown,17,1989-06-07,27,2,2008-09-30
612,Susie,Larson,41,1990-01-02,27,2,2009-03-27
613,Mabel,Jones,10,1980-07-22,36,2,2001-02-05
614,Joseph,Anderson,13,1959-03-23,57,1,2014-11-29
615,John,Monroe,23,1996-10-12,20,1,2009-01-14
616,Brooke,Garza,30,1987-06-08,29,2,2013-11-05
617,Christopher,Arnold,3,1953-10-20,63,1,2003-11-15
618,Adam,Hill,7,1984-01-01,33,1,2001-08-18
619,Robin,Rogers,41,1983-12-11,33,1,2013-09-24
620,Estelle,Brennan,34,1958-01-01,59,2,2014-07-21
621,Thomas,Perez,31,1998-03-28,18,1,2008-09-18
622,Cynthia,Knight,49,1970-05-19,46,2,2014-03-26
623,Carolyn,Thomas,13,1978-05-21,38,2,2003-03-08
624,David,White,28,2004-03-09,12,1,2015-11-20
625,William,Bullock,8,1988-02-06,29,1,2011-09-04
626,Nadine,Herrera,39,1999-08-11,17,2,2013-10-04
627,Julia,Bryant,14,1957-06-05,59,2,2004-07-21
628,Cory,Ellis,50,1960-08-02,56,1,2005-04-02
629,Penny,Powell,25,1979-02-27,38,2,2010-10-11
630,David,Weaver,18,1986-03-24,30,1,2012-04-03
631,Alexander,Jones,30,1954-09-18,62,1,2008-08-08
632,Diane,Jackson,22,1979-08-05,37,2,2009-07-26
633,Susan,Brown,23,1990-06-10,26,2,2002-09-15
634,Connie,Cohen,4,1978-02-16,39,2,2007-05-05
635,John,Mccullough,35,2001-08-04,15,1,2013-03-23
636,Linda,Collins,42,1970-06-20,46,2,2014-03-07
637,Gloria,Swanson,43,1989-08-23,27,2,2000-08-28
638,Kelly,Coleman,5,1951-02-22,66,2,2003-03-30
639,Christina,Griffin,6,1977-06-26,39,2,2014-04-04
640,Brenda,Gill,17,1971-08-27,45,2,2015-03-06
641,Desiree,Saunders,12,1978-01-09,39,2,2005-04-04
642,Robert,White,15,1998-09-23,18,1,2013-07-16
643,Jennifer,Brown,34,1950-02-21,67,2,2008-04-06
644,Susan,Ayers,33,2000-01-06,17,2,2012-05-12
645,Linda,Miller,1,1977-06-25,39,2,2002-02-23
646,Carlos,Bradford,27,1970-11-19,46,1,2013-05-31
647,Anthony,Howard,31,1951-10-26,65,1,2004-09-06
648,Mark,Kerr,29,1962-08-27,54,1,2000-07-07
649,Caroline,Sampson,7,1956-03-14,60,2,2006-01-23
650,Dorothy,Howe,31,1975-08-04,41,2,2000-01-23
651,Diana,Phillips,17,1998-06-14,18,2,2015-12-23
652,Deborah,Clark,49,1983-10-04,33,2,2006-02-18
653,Erik,Avery,11,1995-11-26,21,1,2011-03-29
654,Gregory,Williams,30,1954-02-02,63,1,2012-05-26
655,Wanda,Collins,39,1992-05-05,24,2,2006-05-07
656,Barbra,Thompson,12,1959-08-11,57,2,2000-03-14
657,Larry,Gross,9,1970-06-08,46,1,2006-05-20
658,Roger,Hood,20,2001-03-06,16,1,2015-12-12
659,Corinne,Burgess,31,2001-10-02,15,2,2014-03-07
660,Anthony,Evans,8,1981-11-17,35,1,2002-05-18
661,Derek,Hogan,38,1982-09-11,34,1,2006-03-17
662,William,Miller,46,2002-05-16,14,1,2015-11-12
663,Jeanne,Harper,30,1998-02-23,19,2,2008-01-12
664,Harry,Marshall,42,2002-06-23,14,1,2014-06-17
665,Judy,Goodman,13,1967-06-27,49,2,2009-05-16
666,Edward,Frye,24,1959-03-17,57,1,2004-04-22
667,Leah,Hood,17,1985-03-26,31,2,2000-12-02
668,Brenda,Sanchez,7,1994-05-02,22,2,2006-08-08
669,Christopher,Roman,17,1986-04-24,30,1,2015-02-11
670,Amelia,White,5,2000-04-28,16,2,2011-10-22
671,John,Young,4,1954-02-07,63,1,2003-11-02
672,Claude,Kelly,29,1965-06-26,51,1,2005-12-24
673,Tina,Brady,40,1958-04-04,58,2,2008-12-12
674,Lynn,Blake,21,1998-10-30,18,2,2008-04-04
675,Jackie,Tucker,17,1987-06-20,29,1,2011-10-29
676,Gregory,Barton,24,1983-02-25,34,1,2005-06-07
677,Mary,Weber,15,1991-07-07,25,2,2014-10-25
678,Marilyn,Lopez,50,1973-11-12,43,2,2001-03-09
679,Helen,Trujillo,27,1984-07-19,32,2,2011-12-26
680,Sheila,Lowe,5,1956-04-23,60,2,2001-11-20
681,Lisa,Edwards,18,2004-10-15,12,2,2014-07-05
682,Laura,Daniels,29,1984-10-25,32,2,2002-12-04
683,Alma,Robertson,28,1952-07-23,64,2,2008-06-09
684,Leonard,Lang,1,1964-03-30,52,1,2006-11-26
685,Shirley,Moran,30,1991-07-09,25,2,2008-08-10
686,James,Nunez,23,1991-01-29,26,1,2012-11-06
687,Bernadine,Olson,1,1981-01-13,36,2,2009-10-28
688,Lewis,Burns,35,1988-03-18,28,1,2014-01-15
689,Lamont,Tate,42,1982-03-21,34,1,2006-02-05
690,Jennifer,Holland,4,1994-04-05,22,2,2007-11-18
691,Howard,Montgomery,9,1969-08-05,47,1,2005-05-13
692,Mary,Miller,7,1963-11-14,53,2,2001-03-07
693,Paulette,Horton,25,2003-11-30,13,2,2014-02-19
694,William,Stanley,41,1968-03-08,48,1,2007-12-26
695,Johnny,Barrett,46,1950-03-07,66,1,2001-02-09
696,Misty,Sanders,46,1979-10-04,37,2,2013-04-15
697,Shawn,Kramer,46,2000-04-24,16,1,2010-04-07
698,Johnny,Hall,39,1994-02-23,23,1,2004-08-08
699,John,Beard,2,1962-10-23,54,1,2006-02-24
700,Becky,Ramirez,25,1950-09-03,66,2,2003-03-04
701,Dianne,Ryan,20,1972-09-13,44,2,2003-06-12
702,David,Joseph,36,1982-02-16,35,1,2001-03-16
703,Carrie,Martinez,37,1984-06-04,32,2,2011-06-06
704,Keith,Kelly,19,1977-06-26,39,1,2003-11-29
705,Maria,Oliver,5,1998-12-30,18,2,2014-10-23
706,Shirley,Roberts,19,1976-12-18,40,2,2000-11-07
707,Edward,Mills,49,1985-03-06,32,1,2000-01-10
708,Mae,Davis,17,2000-10-26,16,2,2010-03-21
709,Grace,Burch,18,1966-06-30,50,2,2010-12-16
710,Mathew,Evans,7,1962-03-07,54,1,2002-10-25
711,Erika,Berg,49,1990-12-30,26,2,2011-08-18
712,Lucy,Lowery,9,2004-06-29,12,2,2015-03-14
713,David,Lewis,44,1991-06-06,25,1,2011-02-04
714,Jacqueline,Thomas,3,1985-01-01,32,2,2006-12-17
715,Jason,Byrd,2,1971-03-02,46,1,2012-12-08
716,Garrett,Brown,15,1976-11-30,40,1,2009-10-09
717,Cathy,Williams,27,1962-09-25,54,2,2005-07-15
718,Randall,Armstrong,43,1971-02-01,46,1,2013-02-27
719,Derrick,James,43,1981-04-29,35,1,2004-08-05
720,Mark,Lewis,13,1990-08-29,26,1,2004-10-26
721,Carl,Bright,14,1982-02-12,35,1,2001-09-22
722,Roberta,Moore,37,1995-10-29,21,2,2013-02-19
723,Ray,Barnes,29,2004-07-26,12,1,2015-08-06
724,James,Good,50,1962-10-02,54,1,2003-07-21
725,Guadalupe,Nolan,6,1986-06-07,30,1,2003-08-26
726,Joyce,Powell,47,1994-05-08,22,2,2013-09-26
727,Lori,Romero,7,1979-12-15,37,2,2010-08-25
728,Melody,Miller,9,1976-10-13,40,2,2001-08-29
729,Janice,Alexander,49,1991-04-17,25,2,2001-01-23
730,Theodore,Murphy,42,1997-05-28,19,1,2011-08-19
731,David,Riley,5,1950-08-21,66,1,2006-03-08
732,Rebecca,Hall,29,1999-01-22,18,2,2009-02-09
733,Annie,Castillo,18,1978-12-02,38,2,2002-12-09
734,Arthur,Maxwell,7,1981-05-18,35,1,2003-08-29
735,Marcos,Miller,33,1956-09-10,60,1,2006-02-14
736,Kathleen,Kennedy,44,2003-09-25,13,2,2013-02-01
737,John,Mcdaniel,13,1985-06-20,31,1,2013-03-28
738,Robert,Padilla,23,1965-06-09,51,1,2013-11-03
739,Coleman,Jackson,13,1951-03-01,66,1,2014-11-01
740,Wilda,Kane,34,2002-08-22,14,2,2015-03-23
741,Barbara,Glenn,19,1964-06-19,52,2,2008-01-22
742,James,Evans,12,1976-08-22,40,1,2006-02-21
743,Johnny,Byers,24,2004-08-22,12,1,2015-03-06
744,Crystal,Adams,3,1953-06-24,63,2,2002-05-28
745,Amos,Mcdowell,50,1979-08-28,37,1,2004-12-21
746,Teresa,Berry,7,1982-08-03,34,2,2007-01-18
747,Tina,Vaughn,45,1956-07-12,60,2,2015-09-30
748,Rose,Palmer,50,1992-02-28,25,2,2009-09-07
749,Juan,Castaneda,46,1989-09-18,27,1,2006-04-09
750,Gary,Potts,22,1950-11-07,66,1,2006-02-18
751,Louis,Bryant,10,1961-08-12,55,1,2007-05-17
752,Peter,Kelley,39,1993-01-11,24,1,2003-03-06
753,Woodrow,Wilson,47,1955-07-03,61,1,2010-07-17
754,James,Savage,36,1990-04-05,26,1,2008-11-01
755,Anne,Walker,45,1953-05-11,63,2,2009-07-28
756,Greta,Madden,10,1993-11-19,23,2,2005-02-07
757,Yvonne,Freeman,48,1998-07-29,18,2,2009-11-17
758,Wilford,Briggs,49,1958-05-04,58,1,2003-11-13
759,David,Becker,4,1966-08-10,50,1,2014-05-26
760,William,Freeman,8,1953-08-26,63,1,2014-12-01
761,Calvin,Davenport,24,1967-01-28,50,1,2006-08-25
762,Daniel,Steele,32,1989-08-14,27,1,2005-06-08
763,Michael,Glover,14,1952-10-30,64,1,2013-09-06
764,Bruce,Caldwell,34,1970-03-25,46,1,2013-05-15
765,Grace,Robinson,13,1950-08-15,66,2,2000-12-23
766,Gwendolyn,Johnson,43,1991-08-15,25,2,2003-03-06
767,Jacob,Gonzales,42,1979-12-06,37,1,2004-01-13
768,Gloria,Wagner,1,1954-11-22,62,2,2003-04-19
769,Marsha,Scott,32,1964-01-31,53,2,2013-05-10
770,Jamie,Peterson,23,1950-12-16,66,2,2005-05-31
771,James,Walker,9,1979-07-18,37,1,2003-02-07
772,Betty,Rice,37,1956-04-06,60,2,2011-05-18
773,Alvin,Haney,4,1957-08-15,59,1,2003-11-08
774,Kevin,Bowers,17,1953-02-13,64,1,2004-11-17
775,Brittany,Daugherty,27,1959-12-12,57,2,2013-07-10
776,Don,Douglas,27,1958-06-23,58,1,2007-11-25
777,Sammie,Murray,49,1950-12-02,66,1,2003-04-16
778,Patricia,Stephens,18,1955-08-08,61,2,2003-08-05
779,Clint,Arnold,11,1995-07-27,21,1,2012-11-08
780,Sandra,Conner,37,1962-03-27,54,2,2010-02-14
781,Wilfred,Young,28,1952-02-14,65,1,2006-11-29
782,Frank,Hart,45,1996-09-19,20,1,2008-07-08
783,Rebecca,Campbell,8,1998-11-11,18,2,2013-03-09
784,Will,Wells,42,2004-04-24,12,1,2015-10-27
785,April,Patton,16,1967-01-17,50,2,2002-03-26
786,Byron,Torres,38,1956-03-13,60,1,2012-05-26
787,Paul,Johnson,33,1970-06-01,46,1,2011-06-12
788,Sondra,Mcconnell,11,1969-03-03,48,2,2009-09-28
789,Ashley,Ware,37,1986-02-08,31,2,2011-05-06
790,Kenny,Nicholson,2,1984-12-18,32,1,2000-11-18
791,Frances,Aguilar,23,1959-04-09,57,2,2012-07-08
792,Lucille,Young,16,1959-08-06,57,2,2001-11-21
793,William,Lawrence,14,1979-07-02,37,1,2004-09-14
794,Julie,Hurst,21,1984-08-17,32,2,2006-09-14
795,Nadia,Gonzalez,24,1988-11-15,28,2,2014-03-03
796,Cheryl,Alexander,28,1963-08-22,53,2,2010-10-14
797,Sandra,Williams,42,1956-03-17,60,2,2007-10-19
798,Rachel,Simpson,46,1981-04-11,35,2,2007-11-20
799,Edwin,Wood,44,1952-11-27,64,1,2008-09-13
800,Rebecca,Fletcher,50,1952-11-13,64,2,2012-09-20
801,Gretchen,Hubbard,8,1994-10-14,22,2,2013-02-11
802,Brenda,Hamilton,25,1963-12-24,53,2,2006-03-16
803,Joseph,Jackson,36,1999-10-23,17,1,2014-05-09
804,Tara,Brown,10,1963-08-07,53,2,2014-12-25
805,Pete,Jackson,27,1967-04-19,49,1,2009-08-01
806,Terry,Jenkins,8,1959-12-24,57,1,2010-05-27
807,Christopher,Roberts,43,1971-11-26,45,1,2006-06-08
808,Jason,Guerrero,29,1953-12-14,63,1,2011-11-12
809,Mary,Butler,12,1960-02-12,57,2,2013-11-18
810,Ronald,Dotson,36,1969-05-11,47,1,2004-07-01
811,Robert,Martinez,33,1984-02-10,33,1,2008-05-31
812,James,Acosta,25,1993-03-23,23,1,2010-07-30
813,Hector,Anderson,28,1969-05-09,47,1,2000-04-18
814,Kathy,Moore,29,1971-11-03,45,2,2004-06-05
815,Luke,Heath,7,1983-05-21,33,1,2008-01-15
816,Brian,Lewis,49,1979-05-15,37,1,2000-04-17
817,Margery,Osborne,38,1950-09-05,66,2,2003-08-28
818,Anthony,Wilson,15,1984-07-07,32,1,2001-11-20
819,Earl,Casey,18,1974-07-08,42,1,2014-01-11
820,Eleanor,Clayton,8,1972-10-03,44,2,2013-10-23
821,Lisa,Day,7,1968-10-23,48,2,2013-08-05
822,Lydia,Bryant,48,1968-09-12,48,2,2002-04-19
823,Russell,Wilson,45,1989-11-16,27,1,2002-05-23
824,Dorothy,Ortiz,18,1996-12-22,20,2,2007-02-22
825,Mary,Watson,42,1970-04-24,46,2,2007-01-09
826,Scott,Harris,18,1991-05-10,25,1,2002-05-25
827,Robert,Garcia,12,1967-08-19,49,1,2009-01-08
828,Todd,Barron,35,1967-11-15,49,1,2005-02-25
829,Laura,Smith,3,1962-02-24,55,2,2004-10-27
830,Rena,Green,7,1978-09-27,38,2,2005-04-15
831,Leila,Spears,12,1977-09-19,39,2,2010-09-15
832,Rita,Miller,36,1970-10-04,46,2,2010-05-17
833,Amanda,Young,41,1961-01-20,56,2,2013-05-29
834,Lourdes,Quinn,22,1980-12-29,36,2,2011-10-24
835,Ramon,Riley,1,1958-05-23,58,1,2011-04-24
836,Thomas,Hall,7,1989-06-05,27,1,2013-05-16
837,Christopher,Burke,31,1991-09-20,25,1,2005-07-31
838,Micheal,Parker,9,1963-07-15,53,1,2006-04-05
839,Susan,Wolfe,3,2002-07-21,14,2,2013-06-26
840,Douglas,Delgado,3,1971-12-22,45,1,2011-03-04
841,William,Campos,27,1960-01-09,57,1,2002-03-27
842,Oscar,Burch,35,1995-10-08,21,1,2013-04-10
843,Heather,Rodriguez,43,1994-09-28,22,2,2012-11-07
844,Jeremy,Bowman,50,1974-10-07,42,1,2014-03-18
845,Andrew,Duran,42,1950-10-22,66,1,2014-12-19
846,Amy,Turner,40,1984-02-12,33,2,2005-10-28
847,Ray,Buck,15,1973-11-19,43,1,2006-02-10
848,Timothy,Brooks,25,1994-02-20,23,1,2005-02-19
849,Chase,Norman,37,1963-11-09,53,1,2009-08-05
850,Julius,Mills,44,1977-07-12,39,1,2012-07-14
851,Esther,Reed,2,1960-08-14,56,2,2000-08-27
852,Donna,Lawson,6,1989-11-21,27,2,2006-11-14
853,Louise,Cook,20,1955-12-02,61,2,2013-10-03
854,Eunice,Mason,18,2003-02-20,14,2,2013-06-28
855,Howard,Gonzalez,7,1957-06-23,59,1,2008-07-31
856,Robert,Jones,22,1969-05-17,47,1,2008-03-12
857,Julia,Brown,3,1980-06-20,36,2,2014-02-11
858,Emily,Mendoza,50,1960-11-18,56,2,2014-11-28
859,Gail,Wood,34,1950-01-15,67,2,2011-08-28
860,Charlie,Alexander,16,1969-05-02,47,1,2001-02-21
861,Amy,Torres,13,1982-04-25,34,2,2005-01-09
862,Daniel,Bolton,3,1994-10-24,22,1,2008-02-06
863,Robert,Rodriguez,34,1956-11-14,60,1,2013-09-13
864,Robert,Buchanan,26,1995-04-27,21,1,2006-04-05
865,Cathy,Mcgee,24,1972-09-25,44,2,2013-06-08
866,Alma,Long,17,1952-08-26,64,2,2010-07-16
867,Dixie,Wells,20,1984-08-25,32,2,2011-04-18
868,Tammi,Wallace,13,1991-02-27,26,2,2014-05-29
869,Cathy,Love,3,1952-08-17,64,2,2008-04-21
870,Linda,O'neal,20,1972-06-06,44,2,2003-01-09
871,Esther,James,21,1981-09-18,35,2,2004-06-13
872,Albert,Bailey,49,1977-11-22,39,1,2009-10-14
873,Arlene,Stein,27,1966-02-13,51,2,2008-02-09
874,Doris,Bell,44,1996-11-20,20,2,2011-06-15
875,Marion,Miller,48,1991-09-18,25,1,2001-10-21
876,Doris,Sharp,37,2001-02-19,16,2,2014-01-27
877,Pamela,Lee,31,1987-01-28,30,2,2012-07-22
878,Freda,Adams,49,1952-04-23,64,2,2009-03-09
879,Sarah,Thomas,2,1989-09-09,27,2,2014-07-02
880,Michael,Hudson,12,1978-10-10,38,1,2008-03-28
881,Andrea,Kelly,1,1953-04-10,63,2,2012-04-29
882,Jane,Anderson,40,1971-10-01,45,2,2003-05-29
883,Marc,Ford,1,1971-02-15,46,1,2012-07-05
884,Gary,Bruce,9,2004-03-18,12,1,2015-10-04
885,Clement,Mcintyre,26,2003-10-15,13,1,2013-03-02
886,Joan,King,33,1992-09-02,24,2,2008-12-02
887,James,Brown,30,1960-10-02,56,1,2001-02-24
888,Willie,Davis,7,1956-02-13,61,1,2015-09-30
889,Vicki,Alvarez,34,1986-01-19,31,2,2001-04-20
890,Robyn,Bird,38,1975-07-17,41,2,2015-11-30
891,Erica,Davis,35,1996-03-14,20,2,2013-11-17
892,Richard,Hardy,15,1994-12-06,22,1,2015-06-05
893,Richard,Mccoy,35,1972-10-31,44,1,2015-06-12
894,Richard,Sullivan,29,2003-07-12,13,1,2015-06-06
895,Joseph,Yang,18,1984-12-06,32,1,2006-02-09
896,Joseph,Adams,13,1985-01-06,32,1,2014-12-02
897,Jasmine,Jones,36,1970-02-05,47,2,2002-03-24
